,HRR,Total Hospital Beds,Total ICU Beds,Available Hospital Beds,Potentially Available Hospital Beds,Available ICU Beds,Potentially Available ICU Beds,Adult Population,Population 65+,Fipscode,Week,Concentration
134,"Kingsport, TN","1,485",185,668,"1,077",75,130,"375,852","93,948",47163,2022-02-16,810.3537318403056
134,"Kingsport, TN","1,485",185,668,"1,077",75,130,"375,852","93,948",47163,2022-02-23,534.0381491306914
134,"Kingsport, TN","1,485",185,668,"1,077",75,130,"375,852","93,948",47163,2022-03-02,335.9742881656006
134,"Kingsport, TN","1,485",185,668,"1,077",75,130,"375,852","93,948",47163,2022-03-09,181.7722966284738
134,"Kingsport, TN","1,485",185,668,"1,077",75,130,"375,852","93,948",47163,2022-03-16,152.33477401553458
134,"Kingsport, TN","1,485",185,668,"1,077",75,130,"375,852","93,948",47163,2022-03-23,116.27736321217252
134,"Kingsport, TN","1,485",185,668,"1,077",75,130,"375,852","93,948",47163,2022-03-30,140.46071750409226
134,"Kingsport, TN","1,485",185,668,"1,077",75,130,"375,852","93,948",47163,2022-04-06,155.1969731759747
134,"Kingsport, TN","1,485",185,668,"1,077",75,130,"375,852","93,948",47163,2022-06-08,670.9667187419819
134,"Kingsport, TN","1,485",185,668,"1,077",75,130,"375,852","93,948",47163,2022-06-15,908.963341607064
134,"Kingsport, TN","1,485",185,668,"1,077",75,130,"375,852","93,948",47163,2022-06-22,1421.683532917844
134,"Kingsport, TN","1,485",185,668,"1,077",75,130,"375,852","93,948",47163,2022-06-29,1287.433472686325
134,"Kingsport, TN","1,485",185,668,"1,077",75,130,"375,852","93,948",47163,2022-07-06,2017.314599214896
134,"Kingsport, TN","1,485",185,668,"1,077",75,130,"375,852","93,948",47163,2022-07-13,1761.2661477152944
134,"Kingsport, TN","1,485",185,668,"1,077",75,130,"375,852","93,948",47163,2022-07-20,1412.9108255626188
134,"Kingsport, TN","1,485",185,668,"1,077",75,130,"375,852","93,948",47163,2022-07-27,1421.903070485227
134,"Kingsport, TN","1,485",185,668,"1,077",75,130,"375,852","93,948",47163,2022-08-03,1435.7854189356356
134,"Kingsport, TN","1,485",185,668,"1,077",75,130,"375,852","93,948",47163,2022-08-10,1624.4148103416585
134,"Kingsport, TN","1,485",185,668,"1,077",75,130,"375,852","93,948",47163,2022-08-17,1736.3951311995525
134,"Kingsport, TN","1,485",185,668,"1,077",75,130,"375,852","93,948",47163,2022-08-24,1408.9534265698478
134,"Kingsport, TN","1,485",185,668,"1,077",75,130,"375,852","93,948",47163,2022-08-31,1376.0190563868064
134,"Kingsport, TN","1,485",185,668,"1,077",75,130,"375,852","93,948",47163,2022-09-07,1552.176509482925
134,"Kingsport, TN","1,485",185,668,"1,077",75,130,"375,852","93,948",47163,2022-09-14,1400.039475858236
134,"Kingsport, TN","1,485",185,668,"1,077",75,130,"375,852","93,948",47163,2022-09-28,770.8600684967445
134,"Kingsport, TN","1,485",185,668,"1,077",75,130,"375,852","93,948",47163,2022-10-05,574.8479473682027
134,"Kingsport, TN","1,485",185,668,"1,077",75,130,"375,852","93,948",47163,2022-10-12,717.6023674416846
134,"Kingsport, TN","1,485",185,668,"1,077",75,130,"375,852","93,948",47163,2022-10-19,931.7173947511624
134,"Kingsport, TN","1,485",185,668,"1,077",75,130,"375,852","93,948",47163,2022-10-26,1056.0568646741938
134,"Kingsport, TN","1,485",185,668,"1,077",75,130,"375,852","93,948",47163,2022-11-02,732.3731053230027
134,"Kingsport, TN","1,485",185,668,"1,077",75,130,"375,852","93,948",47163,2022-11-09,753.2411101642965
134,"Kingsport, TN","1,485",185,668,"1,077",75,130,"375,852","93,948",47163,2022-11-16,659.3590562068122
134,"Kingsport, TN","1,485",185,668,"1,077",75,130,"375,852","93,948",47163,2022-11-23,683.5447695506623
134,"Kingsport, TN","1,485",185,668,"1,077",75,130,"375,852","93,948",47163,2022-11-30,627.5816513724935
137,"Lafayette, IN",457,34,193,325,14,24,"199,535","31,824",18157,2020-05-13,9.49585686237732
137,"Lafayette, IN",457,34,193,325,14,24,"199,535","31,824",18157,2020-05-20,1.978303512995275
137,"Lafayette, IN",457,34,193,325,14,24,"199,535","31,824",18157,2020-05-27,0.0
137,"Lafayette, IN",457,34,193,325,14,24,"199,535","31,824",18157,2022-01-26,505.3308367818956
137,"Lafayette, IN",457,34,193,325,14,24,"199,535","31,824",18157,2022-02-02,269.34295622884014
137,"Lafayette, IN",457,34,193,325,14,24,"199,535","31,824",18157,2022-02-09,184.24849812209
137,"Lafayette, IN",457,34,193,325,14,24,"199,535","31,824",18157,2022-02-23,134.79044615630448
137,"Lafayette, IN",457,34,193,325,14,24,"199,535","31,824",18157,2022-03-02,70.57124438746746
137,"Lafayette, IN",457,34,193,325,14,24,"199,535","31,824",18157,2022-03-09,83.15443680049583
137,"Lafayette, IN",457,34,193,325,14,24,"199,535","31,824",18157,2022-03-16,95.32685576644016
137,"Lafayette, IN",457,34,193,325,14,24,"199,535","31,824",18157,2022-03-23,107.69020808821612
137,"Lafayette, IN",457,34,193,325,14,24,"199,535","31,824",18157,2022-03-30,155.65072650181122
137,"Lafayette, IN",457,34,193,325,14,24,"199,535","31,824",18157,2022-04-06,169.06786536158694
137,"Lafayette, IN",457,34,193,325,14,24,"199,535","31,824",18157,2022-04-13,318.72255956942325
137,"Lafayette, IN",457,34,193,325,14,24,"199,535","31,824",18157,2022-04-20,467.8632464395632
137,"Lafayette, IN",457,34,193,325,14,24,"199,535","31,824",18157,2022-04-27,474.3677077873783
137,"Lafayette, IN",457,34,193,325,14,24,"199,535","31,824",18157,2022-05-04,609.0051275566572
137,"Lafayette, IN",457,34,193,325,14,24,"199,535","31,824",18157,2022-05-11,698.7285771573899
137,"Lafayette, IN",457,34,193,325,14,24,"199,535","31,824",18157,2022-05-18,752.0838734561781
137,"Lafayette, IN",457,34,193,325,14,24,"199,535","31,824",18157,2022-05-25,618.0957774431182
137,"Lafayette, IN",457,34,193,325,14,24,"199,535","31,824",18157,2022-06-01,558.5444460318924
137,"Lafayette, IN",457,34,193,325,14,24,"199,535","31,824",18157,2022-06-08,506.3704595550618
137,"Lafayette, IN",457,34,193,325,14,24,"199,535","31,824",18157,2022-06-15,512.8954849487134
137,"Lafayette, IN",457,34,193,325,14,24,"199,535","31,824",18157,2022-06-22,483.63635686357264
137,"Lafayette, IN",457,34,193,325,14,24,"199,535","31,824",18157,2022-06-29,651.4672317198005
137,"Lafayette, IN",457,34,193,325,14,24,"199,535","31,824",18157,2022-07-06,943.8855730294988
137,"Lafayette, IN",457,34,193,325,14,24,"199,535","31,824",18157,2022-07-13,1203.3329630277346
137,"Lafayette, IN",457,34,193,325,14,24,"199,535","31,824",18157,2022-07-20,1201.0204403293556
137,"Lafayette, IN",457,34,193,325,14,24,"199,535","31,824",18157,2022-07-27,1214.778016901861
137,"Lafayette, IN",457,34,193,325,14,24,"199,535","31,824",18157,2022-08-03,2889.535712892794
137,"Lafayette, IN",457,34,193,325,14,24,"199,535","31,824",18157,2022-08-10,8258.443470009208
137,"Lafayette, IN",457,34,193,325,14,24,"199,535","31,824",18157,2022-08-17,2716.788114703827
137,"Lafayette, IN",457,34,193,325,14,24,"199,535","31,824",18157,2022-08-24,1353.340340343793
137,"Lafayette, IN",457,34,193,325,14,24,"199,535","31,824",18157,2022-08-31,1913.33741325352
137,"Lafayette, IN",457,34,193,325,14,24,"199,535","31,824",18157,2022-09-07,1287.924298673291
137,"Lafayette, IN",457,34,193,325,14,24,"199,535","31,824",18157,2022-09-14,665.9398955756034
137,"Lafayette, IN",457,34,193,325,14,24,"199,535","31,824",18157,2022-09-28,699.2301719769026
137,"Lafayette, IN",457,34,193,325,14,24,"199,535","31,824",18157,2022-10-05,675.4753255232242
137,"Lafayette, IN",457,34,193,325,14,24,"199,535","31,824",18157,2022-10-12,604.8173070941037
137,"Lafayette, IN",457,34,193,325,14,24,"199,535","31,824",18157,2022-10-19,457.8272247276324
143,"Las Vegas, NV","4,165",761,"1,088","2,626",162,462,"1,704,994","321,669",32003,2021-06-09,99.56091951455564
143,"Las Vegas, NV","4,165",761,"1,088","2,626",162,462,"1,704,994","321,669",32003,2021-06-16,128.84080273541664
143,"Las Vegas, NV","4,165",761,"1,088","2,626",162,462,"1,704,994","321,669",32003,2021-06-23,164.36882862904773
143,"Las Vegas, NV","4,165",761,"1,088","2,626",162,462,"1,704,994","321,669",32003,2021-06-30,264.95854148614427
143,"Las Vegas, NV","4,165",761,"1,088","2,626",162,462,"1,704,994","321,669",32003,2021-07-07,309.4943174585164
143,"Las Vegas, NV","4,165",761,"1,088","2,626",162,462,"1,704,994","321,669",32003,2021-07-14,299.954018383457
143,"Las Vegas, NV","4,165",761,"1,088","2,626",162,462,"1,704,994","321,669",32003,2021-07-21,345.5357055475479
143,"Las Vegas, NV","4,165",761,"1,088","2,626",162,462,"1,704,994","321,669",32003,2021-07-28,628.0765553504233
143,"Las Vegas, NV","4,165",761,"1,088","2,626",162,462,"1,704,994","321,669",32003,2021-08-04,761.0727269680634
143,"Las Vegas, NV","4,165",761,"1,088","2,626",162,462,"1,704,994","321,669",32003,2021-08-11,397.6998305684176
143,"Las Vegas, NV","4,165",761,"1,088","2,626",162,462,"1,704,994","321,669",32003,2021-08-18,488.52480047809183
143,"Las Vegas, NV","4,165",761,"1,088","2,626",162,462,"1,704,994","321,669",32003,2022-02-02,727.4331986603212
143,"Las Vegas, NV","4,165",761,"1,088","2,626",162,462,"1,704,994","321,669",32003,2022-02-09,298.7462680945171
143,"Las Vegas, NV","4,165",761,"1,088","2,626",162,462,"1,704,994","321,669",32003,2022-02-16,143.83036934511327
143,"Las Vegas, NV","4,165",761,"1,088","2,626",162,462,"1,704,994","321,669",32003,2022-02-23,102.20898864488696
143,"Las Vegas, NV","4,165",761,"1,088","2,626",162,462,"1,704,994","321,669",32003,2022-03-02,65.62772112797764
143,"Las Vegas, NV","4,165",761,"1,088","2,626",162,462,"1,704,994","321,669",32003,2022-03-09,66.13025088327099
143,"Las Vegas, NV","4,165",761,"1,088","2,626",162,462,"1,704,994","321,669",32003,2022-03-16,58.21540815789857
143,"Las Vegas, NV","4,165",761,"1,088","2,626",162,462,"1,704,994","321,669",32003,2022-03-23,76.35172322573901
143,"Las Vegas, NV","4,165",761,"1,088","2,626",162,462,"1,704,994","321,669",32003,2022-03-30,87.40451362593997
143,"Las Vegas, NV","4,165",761,"1,088","2,626",162,462,"1,704,994","321,669",32003,2022-04-06,145.32566465672207
143,"Las Vegas, NV","4,165",761,"1,088","2,626",162,462,"1,704,994","321,669",32003,2022-04-13,172.83698156432902
143,"Las Vegas, NV","4,165",761,"1,088","2,626",162,462,"1,704,994","321,669",32003,2022-04-20,269.57252431831347
143,"Las Vegas, NV","4,165",761,"1,088","2,626",162,462,"1,704,994","321,669",32003,2022-04-27,343.7128254128572
143,"Las Vegas, NV","4,165",761,"1,088","2,626",162,462,"1,704,994","321,669",32003,2022-05-04,389.5826251432521
143,"Las Vegas, NV","4,165",761,"1,088","2,626",162,462,"1,704,994","321,669",32003,2022-05-11,462.3749396082469
143,"Las Vegas, NV","4,165",761,"1,088","2,626",162,462,"1,704,994","321,669",32003,2022-05-18,623.4647447732073
143,"Las Vegas, NV","4,165",761,"1,088","2,626",162,462,"1,704,994","321,669",32003,2022-05-25,764.5236912423107
143,"Las Vegas, NV","4,165",761,"1,088","2,626",162,462,"1,704,994","321,669",32003,2022-06-08,1044.990522214693
143,"Las Vegas, NV","4,165",761,"1,088","2,626",162,462,"1,704,994","321,669",32003,2022-06-15,1020.4555994188836
143,"Las Vegas, NV","4,165",761,"1,088","2,626",162,462,"1,704,994","321,669",32003,2022-06-22,887.9173734009506
143,"Las Vegas, NV","4,165",761,"1,088","2,626",162,462,"1,704,994","321,669",32003,2022-06-29,794.059435920975
143,"Las Vegas, NV","4,165",761,"1,088","2,626",162,462,"1,704,994","321,669",32003,2022-07-06,723.5267051530242
143,"Las Vegas, NV","4,165",761,"1,088","2,626",162,462,"1,704,994","321,669",32003,2022-07-13,738.8715468045631
143,"Las Vegas, NV","4,165",761,"1,088","2,626",162,462,"1,704,994","321,669",32003,2022-07-20,713.4318312216179
143,"Las Vegas, NV","4,165",761,"1,088","2,626",162,462,"1,704,994","321,669",32003,2022-07-27,721.5966849769593
143,"Las Vegas, NV","4,165",761,"1,088","2,626",162,462,"1,704,994","321,669",32003,2022-08-03,879.6934353739867
143,"Las Vegas, NV","4,165",761,"1,088","2,626",162,462,"1,704,994","321,669",32003,2022-08-10,450.98716708840857
143,"Las Vegas, NV","4,165",761,"1,088","2,626",162,462,"1,704,994","321,669",32003,2022-08-17,384.8916407124786
143,"Las Vegas, NV","4,165",761,"1,088","2,626",162,462,"1,704,994","321,669",32003,2022-08-24,450.6663868643503
143,"Las Vegas, NV","4,165",761,"1,088","2,626",162,462,"1,704,994","321,669",32003,2022-08-31,417.3328093534738
143,"Las Vegas, NV","4,165",761,"1,088","2,626",162,462,"1,704,994","321,669",32003,2022-09-07,406.6732718790316
143,"Las Vegas, NV","4,165",761,"1,088","2,626",162,462,"1,704,994","321,669",32003,2022-09-14,411.8509863277624
143,"Las Vegas, NV","4,165",761,"1,088","2,626",162,462,"1,704,994","321,669",32003,2022-09-28,366.6747380964953
143,"Las Vegas, NV","4,165",761,"1,088","2,626",162,462,"1,704,994","321,669",32003,2022-10-05,292.5198274851093
143,"Las Vegas, NV","4,165",761,"1,088","2,626",162,462,"1,704,994","321,669",32003,2022-10-12,375.2309916962361
143,"Las Vegas, NV","4,165",761,"1,088","2,626",162,462,"1,704,994","321,669",32003,2022-10-19,611.5226101926297
143,"Las Vegas, NV","4,165",761,"1,088","2,626",162,462,"1,704,994","321,669",32003,2022-10-26,499.36204332136487
143,"Las Vegas, NV","4,165",761,"1,088","2,626",162,462,"1,704,994","321,669",32003,2022-11-02,506.4617143064749
143,"Las Vegas, NV","4,165",761,"1,088","2,626",162,462,"1,704,994","321,669",32003,2022-11-09,578.382717188911
143,"Las Vegas, NV","4,165",761,"1,088","2,626",162,462,"1,704,994","321,669",32003,2022-11-16,735.6702665624126
143,"Las Vegas, NV","4,165",761,"1,088","2,626",162,462,"1,704,994","321,669",32003,2022-11-23,618.1339493812643
144,"Lawton, OK",733,76,346,539,32,54,"152,745","28,422",40031,2022-07-13,1598.0296786448869
144,"Lawton, OK",733,76,346,539,32,54,"152,745","28,422",40031,2022-07-20,2188.0458541184253
144,"Lawton, OK",733,76,346,539,32,54,"152,745","28,422",40031,2022-07-27,1212.9116254507
144,"Lawton, OK",733,76,346,539,32,54,"152,745","28,422",40031,2022-08-03,736.6652682402972
144,"Lawton, OK",733,76,346,539,32,54,"152,745","28,422",40031,2022-08-10,634.5708384152624
144,"Lawton, OK",733,76,346,539,32,54,"152,745","28,422",40031,2022-08-17,659.0266141491364
144,"Lawton, OK",733,76,346,539,32,54,"152,745","28,422",40031,2022-08-24,701.8158838571608
144,"Lawton, OK",733,76,346,539,32,54,"152,745","28,422",40031,2022-08-31,604.6104438039675
144,"Lawton, OK",733,76,346,539,32,54,"152,745","28,422",40031,2022-09-07,767.2072721312054
144,"Lawton, OK",733,76,346,539,32,54,"152,745","28,422",40031,2022-09-28,371.5738070424053
144,"Lawton, OK",733,76,346,539,32,54,"152,745","28,422",40031,2022-10-05,260.9221471718856
144,"Lawton, OK",733,76,346,539,32,54,"152,745","28,422",40031,2022-10-12,287.98721451533896
144,"Lawton, OK",733,76,346,539,32,54,"152,745","28,422",40031,2022-10-19,347.5750637027066
144,"Lawton, OK",733,76,346,539,32,54,"152,745","28,422",40031,2022-10-26,336.7484568195512
144,"Lawton, OK",733,76,346,539,32,54,"152,745","28,422",40031,2022-11-09,607.2805390256162
144,"Lawton, OK",733,76,346,539,32,54,"152,745","28,422",40031,2022-11-16,592.3601017477108
148,"Little Rock, AR","4,854",520,"2,174","3,514",177,348,"1,212,482","258,840",5119,2021-06-09,127.39123184324156
148,"Little Rock, AR","4,854",520,"2,174","3,514",177,348,"1,212,482","258,840",5119,2021-06-16,204.89448654884004
148,"Little Rock, AR","4,854",520,"2,174","3,514",177,348,"1,212,482","258,840",5119,2021-06-23,294.9141009146071
148,"Little Rock, AR","4,854",520,"2,174","3,514",177,348,"1,212,482","258,840",5119,2021-06-30,491.6274547157695
148,"Little Rock, AR","4,854",520,"2,174","3,514",177,348,"1,212,482","258,840",5119,2021-07-07,958.7364115994852
148,"Little Rock, AR","4,854",520,"2,174","3,514",177,348,"1,212,482","258,840",5119,2021-07-14,593.2420023756221
148,"Little Rock, AR","4,854",520,"2,174","3,514",177,348,"1,212,482","258,840",5119,2021-07-21,710.0588786963355
148,"Little Rock, AR","4,854",520,"2,174","3,514",177,348,"1,212,482","258,840",5119,2021-07-28,842.9232059922155
148,"Little Rock, AR","4,854",520,"2,174","3,514",177,348,"1,212,482","258,840",5119,2021-08-04,919.8492288589014
148,"Little Rock, AR","4,854",520,"2,174","3,514",177,348,"1,212,482","258,840",5119,2021-08-11,1047.0296415522105
148,"Little Rock, AR","4,854",520,"2,174","3,514",177,348,"1,212,482","258,840",5119,2021-08-18,698.2944980047923
148,"Little Rock, AR","4,854",520,"2,174","3,514",177,348,"1,212,482","258,840",5119,2022-02-02,776.2475877670131
148,"Little Rock, AR","4,854",520,"2,174","3,514",177,348,"1,212,482","258,840",5119,2022-02-09,681.8223493507522
148,"Little Rock, AR","4,854",520,"2,174","3,514",177,348,"1,212,482","258,840",5119,2022-02-16,355.1466821777042
148,"Little Rock, AR","4,854",520,"2,174","3,514",177,348,"1,212,482","258,840",5119,2022-02-23,169.34462740153774
148,"Little Rock, AR","4,854",520,"2,174","3,514",177,348,"1,212,482","258,840",5119,2022-03-02,135.5311348955138
148,"Little Rock, AR","4,854",520,"2,174","3,514",177,348,"1,212,482","258,840",5119,2022-03-09,125.49239032784888
148,"Little Rock, AR","4,854",520,"2,174","3,514",177,348,"1,212,482","258,840",5119,2022-03-16,111.4545503553348
148,"Little Rock, AR","4,854",520,"2,174","3,514",177,348,"1,212,482","258,840",5119,2022-03-23,78.2829104945698
148,"Little Rock, AR","4,854",520,"2,174","3,514",177,348,"1,212,482","258,840",5119,2022-03-30,132.9703481409942
148,"Little Rock, AR","4,854",520,"2,174","3,514",177,348,"1,212,482","258,840",5119,2022-04-06,141.2728213576233
148,"Little Rock, AR","4,854",520,"2,174","3,514",177,348,"1,212,482","258,840",5119,2022-04-13,161.53543623970984
148,"Little Rock, AR","4,854",520,"2,174","3,514",177,348,"1,212,482","258,840",5119,2022-04-20,206.27423257206
148,"Little Rock, AR","4,854",520,"2,174","3,514",177,348,"1,212,482","258,840",5119,2022-04-27,186.41033059786045
148,"Little Rock, AR","4,854",520,"2,174","3,514",177,348,"1,212,482","258,840",5119,2022-05-04,319.36000827060013
148,"Little Rock, AR","4,854",520,"2,174","3,514",177,348,"1,212,482","258,840",5119,2022-05-11,313.26816630305325
148,"Little Rock, AR","4,854",520,"2,174","3,514",177,348,"1,212,482","258,840",5119,2022-05-18,365.3908059686105
148,"Little Rock, AR","4,854",520,"2,174","3,514",177,348,"1,212,482","258,840",5119,2022-05-25,305.4949891765311
148,"Little Rock, AR","4,854",520,"2,174","3,514",177,348,"1,212,482","258,840",5119,2022-06-01,491.4836876821637
148,"Little Rock, AR","4,854",520,"2,174","3,514",177,348,"1,212,482","258,840",5119,2022-06-08,603.8135420192623
148,"Little Rock, AR","4,854",520,"2,174","3,514",177,348,"1,212,482","258,840",5119,2022-06-15,693.2968388564876
148,"Little Rock, AR","4,854",520,"2,174","3,514",177,348,"1,212,482","258,840",5119,2022-06-22,762.772251391004
148,"Little Rock, AR","4,854",520,"2,174","3,514",177,348,"1,212,482","258,840",5119,2022-06-29,1194.196092216191
148,"Little Rock, AR","4,854",520,"2,174","3,514",177,348,"1,212,482","258,840",5119,2022-07-06,1525.0253550178224
148,"Little Rock, AR","4,854",520,"2,174","3,514",177,348,"1,212,482","258,840",5119,2022-07-13,1554.4742279804689
148,"Little Rock, AR","4,854",520,"2,174","3,514",177,348,"1,212,482","258,840",5119,2022-07-20,1176.7264527795671
148,"Little Rock, AR","4,854",520,"2,174","3,514",177,348,"1,212,482","258,840",5119,2022-08-17,478.9925313372103
148,"Little Rock, AR","4,854",520,"2,174","3,514",177,348,"1,212,482","258,840",5119,2022-08-24,814.9746599086665
148,"Little Rock, AR","4,854",520,"2,174","3,514",177,348,"1,212,482","258,840",5119,2022-08-31,1278.2950472251116
148,"Little Rock, AR","4,854",520,"2,174","3,514",177,348,"1,212,482","258,840",5119,2022-09-07,1468.831067171176
148,"Little Rock, AR","4,854",520,"2,174","3,514",177,348,"1,212,482","258,840",5119,2022-09-14,875.789461685668
148,"Little Rock, AR","4,854",520,"2,174","3,514",177,348,"1,212,482","258,840",5119,2022-09-28,558.7556206774999
148,"Little Rock, AR","4,854",520,"2,174","3,514",177,348,"1,212,482","258,840",5119,2022-10-05,584.2172012258702
148,"Little Rock, AR","4,854",520,"2,174","3,514",177,348,"1,212,482","258,840",5119,2022-10-12,524.9043995146225
148,"Little Rock, AR","4,854",520,"2,174","3,514",177,348,"1,212,482","258,840",5119,2022-10-19,548.6530591465017
148,"Little Rock, AR","4,854",520,"2,174","3,514",177,348,"1,212,482","258,840",5119,2022-10-26,496.5263674701952
148,"Little Rock, AR","4,854",520,"2,174","3,514",177,348,"1,212,482","258,840",5119,2022-11-02,500.0530539586207
148,"Little Rock, AR","4,854",520,"2,174","3,514",177,348,"1,212,482","258,840",5119,2022-11-09,506.9621080351858
148,"Little Rock, AR","4,854",520,"2,174","3,514",177,348,"1,212,482","258,840",5119,2022-11-16,741.1398807979127
148,"Little Rock, AR","4,854",520,"2,174","3,514",177,348,"1,212,482","258,840",5119,2022-11-23,746.2964091207632
150,"Los Angeles, CA","19,492","2,415","6,594","13,043",942,"1,679","7,874,162","1,268,093",6037,2020-05-20,5.377643985192533
150,"Los Angeles, CA","19,492","2,415","6,594","13,043",942,"1,679","7,874,162","1,268,093",6037,2020-06-03,18.41470498029771
150,"Los Angeles, CA","19,492","2,415","6,594","13,043",942,"1,679","7,874,162","1,268,093",6037,2021-06-09,14.821355351770796
150,"Los Angeles, CA","19,492","2,415","6,594","13,043",942,"1,679","7,874,162","1,268,093",6037,2021-06-16,16.48990177808621
150,"Los Angeles, CA","19,492","2,415","6,594","13,043",942,"1,679","7,874,162","1,268,093",6037,2021-06-23,19.53655175386005
150,"Los Angeles, CA","19,492","2,415","6,594","13,043",942,"1,679","7,874,162","1,268,093",6037,2021-06-30,29.995864538432546
150,"Los Angeles, CA","19,492","2,415","6,594","13,043",942,"1,679","7,874,162","1,268,093",6037,2021-07-07,25.452309831015963
150,"Los Angeles, CA","19,492","2,415","6,594","13,043",942,"1,679","7,874,162","1,268,093",6037,2021-07-14,42.22033427214125
150,"Los Angeles, CA","19,492","2,415","6,594","13,043",942,"1,679","7,874,162","1,268,093",6037,2021-07-21,108.30501668428408
150,"Los Angeles, CA","19,492","2,415","6,594","13,043",942,"1,679","7,874,162","1,268,093",6037,2021-07-28,163.22996173397834
150,"Los Angeles, CA","19,492","2,415","6,594","13,043",942,"1,679","7,874,162","1,268,093",6037,2021-08-04,228.68320124138813
150,"Los Angeles, CA","19,492","2,415","6,594","13,043",942,"1,679","7,874,162","1,268,093",6037,2021-08-11,172.86281792823465
150,"Los Angeles, CA","19,492","2,415","6,594","13,043",942,"1,679","7,874,162","1,268,093",6037,2021-08-18,84.25678512407072
150,"Los Angeles, CA","19,492","2,415","6,594","13,043",942,"1,679","7,874,162","1,268,093",6037,2022-05-25,383.4415231926563
150,"Los Angeles, CA","19,492","2,415","6,594","13,043",942,"1,679","7,874,162","1,268,093",6037,2022-06-01,536.2214898130536
150,"Los Angeles, CA","19,492","2,415","6,594","13,043",942,"1,679","7,874,162","1,268,093",6037,2022-06-08,618.1143207611926
150,"Los Angeles, CA","19,492","2,415","6,594","13,043",942,"1,679","7,874,162","1,268,093",6037,2022-06-15,546.6783646591647
150,"Los Angeles, CA","19,492","2,415","6,594","13,043",942,"1,679","7,874,162","1,268,093",6037,2022-06-22,485.8847515907756
150,"Los Angeles, CA","19,492","2,415","6,594","13,043",942,"1,679","7,874,162","1,268,093",6037,2022-06-29,603.8236457754241
150,"Los Angeles, CA","19,492","2,415","6,594","13,043",942,"1,679","7,874,162","1,268,093",6037,2022-07-06,742.0661321397856
150,"Los Angeles, CA","19,492","2,415","6,594","13,043",942,"1,679","7,874,162","1,268,093",6037,2022-07-13,1086.0533296270944
150,"Los Angeles, CA","19,492","2,415","6,594","13,043",942,"1,679","7,874,162","1,268,093",6037,2022-07-20,1065.617600954154
150,"Los Angeles, CA","19,492","2,415","6,594","13,043",942,"1,679","7,874,162","1,268,093",6037,2022-07-27,743.8892804623957
150,"Los Angeles, CA","19,492","2,415","6,594","13,043",942,"1,679","7,874,162","1,268,093",6037,2022-08-03,574.0657099202339
150,"Los Angeles, CA","19,492","2,415","6,594","13,043",942,"1,679","7,874,162","1,268,093",6037,2022-08-10,456.2146335920982
150,"Los Angeles, CA","19,492","2,415","6,594","13,043",942,"1,679","7,874,162","1,268,093",6037,2022-08-17,516.9799365446974
150,"Los Angeles, CA","19,492","2,415","6,594","13,043",942,"1,679","7,874,162","1,268,093",6037,2022-08-24,459.2345909312182
150,"Los Angeles, CA","19,492","2,415","6,594","13,043",942,"1,679","7,874,162","1,268,093",6037,2022-08-31,525.3553324311791
150,"Los Angeles, CA","19,492","2,415","6,594","13,043",942,"1,679","7,874,162","1,268,093",6037,2022-09-07,537.4589681031481
150,"Los Angeles, CA","19,492","2,415","6,594","13,043",942,"1,679","7,874,162","1,268,093",6037,2022-09-14,490.64915150756497
150,"Los Angeles, CA","19,492","2,415","6,594","13,043",942,"1,679","7,874,162","1,268,093",6037,2022-09-28,335.65573656835926
150,"Los Angeles, CA","19,492","2,415","6,594","13,043",942,"1,679","7,874,162","1,268,093",6037,2022-10-05,325.52595772341857
150,"Los Angeles, CA","19,492","2,415","6,594","13,043",942,"1,679","7,874,162","1,268,093",6037,2022-10-12,489.45899123440654
150,"Los Angeles, CA","19,492","2,415","6,594","13,043",942,"1,679","7,874,162","1,268,093",6037,2022-10-19,365.9317689713852
150,"Los Angeles, CA","19,492","2,415","6,594","13,043",942,"1,679","7,874,162","1,268,093",6037,2022-10-26,213.19309188023144
150,"Los Angeles, CA","19,492","2,415","6,594","13,043",942,"1,679","7,874,162","1,268,093",6037,2022-11-02,335.68787475444583
150,"Los Angeles, CA","19,492","2,415","6,594","13,043",942,"1,679","7,874,162","1,268,093",6037,2022-11-09,487.0333072691988
150,"Los Angeles, CA","19,492","2,415","6,594","13,043",942,"1,679","7,874,162","1,268,093",6037,2022-11-16,768.9382748575448
150,"Los Angeles, CA","19,492","2,415","6,594","13,043",942,"1,679","7,874,162","1,268,093",6037,2022-11-23,806.8729960728193
150,"Los Angeles, CA","19,492","2,415","6,594","13,043",942,"1,679","7,874,162","1,268,093",6037,2022-11-30,1032.9351865716428
151,"Louisville, KY","4,162",506,"1,700","2,931",165,335,"1,385,741","271,762",21111,2020-04-08,58.4313640229758
151,"Louisville, KY","4,162",506,"1,700","2,931",165,335,"1,385,741","271,762",21111,2020-04-15,177.70117813763218
151,"Louisville, KY","4,162",506,"1,700","2,931",165,335,"1,385,741","271,762",21111,2020-04-22,329.78510311693174
151,"Louisville, KY","4,162",506,"1,700","2,931",165,335,"1,385,741","271,762",21111,2020-04-29,254.5147477076703
151,"Louisville, KY","4,162",506,"1,700","2,931",165,335,"1,385,741","271,762",21111,2020-05-06,191.2752393219025
151,"Louisville, KY","4,162",506,"1,700","2,931",165,335,"1,385,741","271,762",21111,2020-05-13,62.17353080593825
